codigo_abonado,tipo_solicitud,canal_ingreso,servicio_afectado,falla,diagnostico,estado,fecha_ingreso,fecha_cierre,asesor_idx,tecnico_idx,escalado
TCF103609,cambio_plan,whatsapp,,,,solucionado,2026-03-30 13:35:00,2026-04-09 17:10:00,27,7,
C103610,cambio_plan,whatsapp,,,,solucionado,2026-03-30 14:00:00,2026-04-09 17:00:00,13,7,
C101901,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,pendiente,2026-03-30 14:30:00,,8,0,
DQ101902,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-03-30 14:55:00,2026-03-31 11:00:00,4,1,
C103611,cambio_plan,call_center,,,,solucionado,2026-03-30 15:00:00,2026-04-09 17:00:00,13,7,
TC101907,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 15:10:00,2026-03-31 12:30:00,7,0,
DQ100370,sin_internet,whatsapp,internet,,ONU RESETEADA,solucionado,2026-03-30 15:15:00,2026-03-30 16:30:00,5,4,
CH101139,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-03-30 15:20:00,2026-03-30 15:20:00,2,2,
SR101903,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 15:25:00,2026-03-31 11:10:00,1,0,
CH101904,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 15:30:00,2026-03-31 11:45:00,2,1,
TCF100371,sin_internet,whatsapp,internet,,,solucionado,2026-03-30 15:35:00,2026-03-30 15:35:00,4,4,
DQ101905,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 15:40:00,2026-03-31 09:05:00,5,2,
CH101030,soporte_remoto,call_center,tv,CANALES INTERMITENTES,,solucionado,2026-03-30 15:55:00,2026-03-31 12:20:00,2,0,
DQ101146,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 16:05:00,2026-03-31 09:40:00,0,1,
CH101906,soporte_remoto,call_center,tv,CANALES INTERMITENTES,,solucionado,2026-03-30 16:05:00,2026-03-31 08:35:00,2,2,
TC101492,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-03-30 16:15:00,2026-03-31 10:05:00,7,1,
TC103612,cambio_plan,whatsapp,,,,solucionado,2026-03-30 16:30:00,2026-04-24 17:40:00,10,3,
SR101908,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 16:40:00,2026-03-31 09:45:00,1,2,
C103613,cambio_plan,call_center,,,,solucionado,2026-03-30 16:45:00,2026-04-09 16:55:00,8,7,
TC101910,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-03-30 16:55:00,2026-03-31 09:30:00,12,1,
SG101911,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 17:00:00,2026-04-01 10:20:00,3,2,
DQ101912,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 17:00:00,2026-03-31 11:20:00,0,1,
TC101913,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 17:25:00,2026-03-31 16:40:00,7,0,
DQ100184,cambio_titular,call_center,,,,solucionado,2026-03-30 17:35:00,2026-04-06 10:20:00,0,5,
DQ101914,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-30 18:40:00,2026-04-01 10:30:00,5,2,
DQ101915,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-03-30 19:00:00,2026-03-31 09:45:00,16,1,
C100372,sin_internet,call_center,internet,,WIFI DESACTIVADO,solucionado,2026-03-31 08:25:00,2026-03-31 10:15:00,15,0,
VG101916,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 08:25:00,2026-03-31 12:50:00,6,1,
DQ101917,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cancelado,2026-03-31 08:40:00,2026-03-31 10:15:00,4,1,
SG101918,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 08:45:00,2026-04-07 10:10:00,3,0,
DQ103614,cambio_plan,call_center,,,,solucionado,2026-03-31 09:00:00,2026-04-24 17:40:00,0,3,
TC103622,cambio_plan,caja,,,,solucionado,2026-03-31 09:00:00,2026-04-09 16:05:00,4,7,
CH101919,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 09:25:00,2026-03-31 09:25:00,2,0,
TC101920,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 09:40:00,2026-03-31 09:40:00,7,0,
TC101921,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 09:40:00,2026-03-31 10:05:00,10,1,
DQ101922,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 09:50:00,2026-04-01 10:20:00,0,1,
VG101923,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 09:50:00,2026-03-31 10:35:00,4,1,
DQ101924,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 10:00:00,2026-04-01 11:50:00,12,0,
TC101925,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 10:10:00,2026-04-07 10:35:00,10,0,
SR102218,cambio_plan,whatsapp,,,,solucionado,2026-03-31 10:20:00,2026-04-09 16:55:00,5,7,
SR103414,cambio_plan,whatsapp,,,,solucionado,2026-03-31 10:25:00,2026-04-09 16:30:00,14,7,
DQ101926,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 10:30:00,2026-04-08 08:30:00,12,0,
DQ101018,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 10:30:00,2026-04-01 12:35:00,5,2,
VG103615,cambio_plan,call_center,,,,solucionado,2026-03-31 10:30:00,2026-04-09 16:30:00,6,7,
C103616,cambio_plan,caja,,,,solucionado,2026-03-31 10:40:00,2026-04-09 16:25:00,17,7,
SG103617,cambio_plan,call_center,,,,solucionado,2026-03-31 10:45:00,2026-04-09 16:20:00,3,7,
C103618,cambio_plan,whatsapp,,,,solucionado,2026-03-31 10:50:00,2026-04-24 17:45:00,17,3,
DQ101927,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 11:00:00,2026-04-01 10:00:00,12,2,
SR101928,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 11:25:00,2026-04-01 13:45:00,0,2,
TCF101929,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-03-31 11:45:00,2026-04-01 11:20:00,4,1,
DQ101930,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 11:45:00,2026-04-01 11:10:00,0,1,
DQ100373,sin_internet,call_center,internet,,VLAN DUPLICADA,solucionado,2026-03-31 11:50:00,2026-03-31 16:05:00,0,4,
TC101493,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 11:50:00,2026-04-01 11:50:00,32,1,
SR100374,sin_internet,caja,internet,,MTU 1500,solucionado,2026-03-31 12:00:00,2026-03-31 16:20:00,1,0,
DQ101931,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 12:00:00,2026-04-08 09:05:00,0,0,
DQ101932,soporte_remoto,caja,tv,CANALES LLUVIOSOS/PIXELADOS,,solucionado,2026-03-31 12:30:00,2026-04-06 10:30:00,12,0,
DQ101933,soporte_remoto,caja,tv,FALLAS CON LA TV,,cerrado_sin_contacto,2026-03-31 12:45:00,2026-04-08 09:15:00,0,0,
TC101935,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 13:05:00,2026-04-01 15:45:00,6,2,
TCF101934,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,solucionado,2026-03-31 13:25:00,2026-04-04 09:10:00,4,1,
SR100076,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 13:50:00,2026-04-04 09:10:00,1,1,
DQ101259,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 13:55:00,2026-04-04 11:20:00,12,1,
SR104029,cambio_titular,whatsapp,,,,solucionado,2026-03-31 14:00:00,2026-04-06 10:40:00,14,5,
DQ100779,cambio_plan,call_center,,,,solucionado,2026-03-31 14:05:00,2026-04-09 16:15:00,12,7,
DQ104030,cambio_titular,whatsapp,,,,solucionado,2026-03-31 14:10:00,2026-04-06 10:50:00,12,5,
CH100735,soporte_remoto,call_center,tv,SIN SEÑAL DE TV,,solucionado,2026-03-31 14:15:00,,2,1,
SR101937,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 14:25:00,2026-04-04 15:50:00,16,2,
TC101938,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 14:30:00,2026-04-04 15:35:00,27,2,
TC103619,cambio_plan,call_center,,,,solucionado,2026-03-31 14:35:00,2026-04-09 16:10:00,7,7,
SR101939,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 14:45:00,2026-04-01 14:25:00,14,1,
DQ101940,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 14:50:00,2026-04-04 11:10:00,0,2,
DQ101941,soporte_remoto,whatsapp,tv,CANALES INTERMITENTES,,solucionado,2026-03-31 14:50:00,2026-04-04 09:15:00,0,1,
TC101936,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 14:55:00,2026-04-01 09:00:00,16,2,
TC101942,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-03-31 15:05:00,2026-04-04 15:35:00,7,2,
TC101943,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 15:10:00,2026-04-04 10:25:00,7,1,
TC101944,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 15:10:00,2026-04-04 11:40:00,7,1,
SG101945,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 15:10:00,2026-03-31 15:10:00,3,1,
DQ101290,soporte_remoto,call_center,tv,CANALES FALTANTES,,solucionado,2026-03-31 15:10:00,2026-04-01 11:10:00,12,1,
C103620,cambio_plan,whatsapp,,,,solucionado,2026-03-31 15:15:00,2026-04-24 17:45:00,8,3,
C103621,cambio_plan,whatsapp,,,,solucionado,2026-03-31 15:20:00,2026-04-24 17:50:00,17,3,
TCF101946,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 15:45:00,2026-04-04 15:20:00,4,1,
DQ101947,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 15:45:00,2026-04-04 10:00:00,12,1,
C101948,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 15:45:00,2026-04-04 10:20:00,20,1,
TCF101949,soporte_remoto,whatsapp,tv,SIN SEÑAL DE TV,,cancelado,2026-03-31 15:50:00,2026-04-06 11:00:00,4,0,
TC101950,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 16:15:00,2026-04-04 12:00:00,7,1,
SR100375,sin_internet,call_center,internet,,EQUIPO NO ENGANCHA,solucionado,2026-03-31 16:20:00,2026-04-01 16:00:00,1,4,
TC103623,cambio_plan,call_center,,,,solucionado,2026-03-31 16:40:00,2026-04-09 16:05:00,10,7,
VG103624,cambio_plan,whatsapp,,,,solucionado,2026-03-31 16:40:00,2026-04-09 16:00:00,6,7,
SR101951,soporte_remoto,call_center,internet_tv,FALLAS CON LA TV,,solucionado,2026-03-31 16:45:00,2026-04-04 16:50:00,14,2,
SR101952,soporte_remoto,whatsapp,internet,,,solucionado,2026-03-31 16:45:00,2026-04-04 16:50:00,1,2,
SG103625,cambio_plan,whatsapp,,,,solucionado,2026-03-31 16:50:00,2026-04-09 15:55:00,3,7,
DQ101953,soporte_remoto,caja,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-03-31 16:55:00,2026-03-31 16:55:00,12,1,
TC101955,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 17:00:00,2026-04-08 09:30:00,30,0,
TCF101954,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 17:05:00,2026-04-04 12:45:00,4,2,
TC101292,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-03-31 17:05:00,2026-04-04 13:15:00,0,2,
SR101956,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 17:05:00,2026-04-06 11:50:00,1,1,
C103626,cambio_plan,whatsapp,,,,solucionado,2026-03-31 17:20:00,2026-04-24 17:50:00,8,3,
SG100376,sin_internet,call_center,internet,,BLOQUEO DE EQUIPO,solucionado,2026-03-31 17:50:00,2026-03-31 17:50:00,3,0,
TC100377,sin_internet,call_center,internet,,,solucionado,2026-03-31 17:55:00,2026-04-01 16:00:00,33,4,
TC101957,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-03-31 18:45:00,2026-04-06 13:30:00,23,1,
TC101958,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-03-31 18:50:00,2026-04-04 13:35:00,23,2,
SR103627,cambio_plan,whatsapp,,,,solucionado,2026-04-01 08:15:00,2026-04-09 17:50:00,1,3,
DQ101580,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 08:30:00,2026-04-01 16:55:00,0,2,
CH101551,soporte_remoto,whatsapp,tv,CANALES INTERMITENTES,,solucionado,2026-04-01 08:45:00,2026-04-06 16:20:00,2,1,
TC100378,sin_internet,call_center,internet,,FALLA MASIVA,solucionado,2026-04-01 08:50:00,2026-04-01 11:00:00,5,4,
SR101959,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 09:00:00,2026-04-08 10:30:00,1,0,
TCF101182,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 09:00:00,2026-04-09 09:50:00,4,0,
DQ101115,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,cerrado_sin_contacto,2026-04-01 09:00:00,2026-04-07 08:50:00,4,2,
C101960,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 09:10:00,2026-04-08 10:35:00,42,0,
CH101144,soporte_remoto,call_center,tv,CANALES INTERMITENTES,,solucionado,2026-04-01 09:30:00,2026-04-06 15:10:00,2,1,
VG104031,cambio_titular,call_center,,,,solucionado,2026-04-01 09:30:00,2026-04-06 11:20:00,6,5,
TC101961,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 09:35:00,2026-04-06 09:00:00,7,1,
DQ101962,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 09:35:00,2026-04-06 08:45:00,11,2,
TC101963,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 09:50:00,2026-04-06 13:00:00,11,2,
TC100379,sin_internet,call_center,internet,,FALLA MASIVA,solucionado,2026-04-01 10:00:00,2026-04-01 11:00:00,30,4,
SG101964,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 10:10:00,2026-04-04 09:50:00,20,0,
SR101965,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 10:30:00,2026-04-08 10:55:00,1,0,
TC100380,sin_internet,whatsapp,internet,,FALLA MASIVA,solucionado,2026-04-01 10:45:00,2026-04-01 11:00:00,30,4,
TC101966,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 10:55:00,2026-04-06 12:10:00,30,0,
SR101967,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 11:05:00,2026-04-04 11:10:00,1,0,
VG103628,cambio_plan,call_center,,,,solucionado,2026-04-01 11:10:00,2026-04-09 17:50:00,6,3,
C100381,sin_internet,call_center,internet,,,solucionado,2026-04-01 11:15:00,2026-04-01 11:15:00,8,4,
DQ103629,cambio_plan,call_center,,,,solucionado,2026-04-01 11:15:00,2026-04-01 11:20:00,20,9,
DQ101968,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,seguimiento,2026-04-01 11:30:00,,0,0,
DQ101878,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 11:45:00,2026-04-04 11:30:00,0,0,
DQ101969,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 11:45:00,2026-04-04 11:40:00,0,0,
SG103630,cambio_plan,whatsapp,,,,solucionado,2026-04-01 11:50:00,2026-04-01 11:50:00,27,15,
TC100382,sin_internet,whatsapp,internet,,,solucionado,2026-04-01 12:05:00,2026-04-01 17:00:00,30,4,
DQ104032,cambio_titular,caja,,,,solucionado,2026-04-01 12:30:00,2026-04-06 15:30:00,10,5,
DQ104033,cambio_titular,whatsapp,,,,solucionado,2026-04-01 12:35:00,2026-04-06 17:00:00,10,5,
VG100644,soporte_remoto,caja,internet,PROBLEMAS CON TEST DE VELOCIDAD,,solucionado,2026-04-01 12:55:00,2026-04-06 12:45:00,19,0,
SG100383,sin_internet,call_center,internet,,,solucionado,2026-04-01 13:35:00,2026-04-01 17:00:00,3,4,
TCF103631,cambio_plan,call_center,,,,solucionado,2026-04-01 13:45:00,2026-04-09 17:50:00,32,3,
SR100612,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 13:50:00,2026-04-06 16:00:00,1,1,
SR101970,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 13:50:00,2026-04-01 14:40:00,1,1,
TC101971,soporte_remoto,whatsapp,tv,FALLAS CON LA TV,,solucionado,2026-04-01 14:05:00,2026-04-06 13:05:00,32,0,
TC101762,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 14:05:00,2026-04-06 09:30:00,32,1,
TC101972,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 14:10:00,2026-04-06 09:15:00,7,1,
DQ101892,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 14:10:00,2026-04-06 15:50:00,16,1,
SR103632,cambio_plan,call_center,,,,solucionado,2026-04-01 14:10:00,2026-04-09 17:55:00,1,3,
CH103633,cambio_plan,whatsapp,,,,solucionado,2026-04-01 14:20:00,2026-04-01 14:20:00,21,8,
C103634,cambio_plan,whatsapp,,,,solucionado,2026-04-01 14:20:00,2026-04-09 17:55:00,17,3,
CH101973,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 14:35:00,2026-04-08 11:05:00,2,0,
DQ101331,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 14:45:00,2026-04-13 08:35:00,0,0,
SR101790,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 14:55:00,2026-04-08 15:15:00,1,0,
REBECA101974,soporte_remoto,call_center,internet,PROBLEMAS CON CÁMARAS/DVR,,solucionado,2026-04-01 15:10:00,2026-04-13 08:40:00,1,0,
TC101975,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 15:10:00,2026-04-07 10:50:00,5,1,
SR101976,soporte_remoto,caja,tv,PROGRAMACIÓN DE TV,,solucionado,2026-04-01 15:25:00,2026-04-07 11:25:00,21,1,
TC100474,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 15:25:00,2026-04-09 11:10:00,4,0,
CH102209,cambio_titular,call_center,,,,solucionado,2026-04-01 15:25:00,2026-04-07 11:40:00,2,5,
TC101977,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 15:40:00,2026-04-09 10:25:00,5,0,
TC101978,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,cancelado,2026-04-01 15:55:00,2026-04-06 17:55:00,32,2,
DQ101617,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-01 16:20:00,2026-04-07 08:50:00,12,2,
DQ104034,cambio_titular,call_center,,,,solucionado,2026-04-01 16:30:00,2026-04-07 12:40:00,10,5,
SG101570,soporte_remoto,whatsapp,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-04-01 17:00:00,2026-04-07 09:05:00,9,2,
SG103635,cambio_plan,caja,,,,solucionado,2026-04-01 17:00:00,2026-04-29 12:25:00,3,3,
TCF103636,cambio_plan,call_center,,,,solucionado,2026-04-01 17:30:00,2026-04-09 17:55:00,4,3,
SG103637,cambio_plan,call_center,,,,solucionado,2026-04-01 17:30:00,2026-04-09 18:00:00,3,3,
SG103638,cambio_plan,call_center,,,,solucionado,2026-04-01 17:50:00,2026-04-09 18:00:00,3,3,
SG102436,cambio_plan,call_center,,,,solucionado,2026-04-01 18:00:00,2026-04-09 18:00:00,9,3,
SG101979,soporte_remoto,whatsapp,internet,ERROR EN INGRESO A PÁGINAS,,solucionado,2026-04-01 18:40:00,2026-04-07 09:10:00,24,2,
TC103639,cambio_plan,call_center,,,,solucionado,2026-04-05 14:15:00,2026-04-05 15:15:00,21,8,
DQ101980,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 08:10:00,2026-04-13 08:50:00,12,0,
C103640,cambio_plan,whatsapp,,,,solucionado,2026-04-06 08:45:00,2026-04-29 12:25:00,13,3,
TCF101587,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 08:50:00,2026-04-09 10:40:00,4,0,
SR101981,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-06 08:50:00,2026-04-07 10:00:00,1,1,
DQ104035,cambio_titular,call_center,,,,solucionado,2026-04-06 08:50:00,2026-04-07 13:05:00,12,5,
DQ101982,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 09:00:00,2026-04-07 09:35:00,4,2,
CH101983,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 09:00:00,2026-04-07 16:35:00,2,1,
SR101984,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-06 09:20:00,2026-04-07 10:10:00,1,1,
TC101992,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 09:25:00,2026-04-15 11:30:00,7,0,
TC101985,soporte_remoto,call_center,internet,PROBLEMAS CON TEST DE VELOCIDAD,,cerrado_sin_contacto,2026-04-06 09:30:00,2026-04-15 11:10:00,16,0,
TCF100491,soporte_remoto,caja,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 09:30:00,2026-04-15 11:15:00,4,0,
C101986,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-06 09:35:00,2026-04-07 15:15:00,17,1,
SR101987,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-06 09:35:00,2026-04-07 12:50:00,1,1,
SR101988,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-06 09:35:00,2026-04-07 13:00:00,1,1,
SR101989,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 09:45:00,2026-04-08 12:20:00,1,1,
SR101990,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,seguimiento,2026-04-06 09:45:00,,1,1,
TCF100384,sin_internet,whatsapp,internet,,BLOQUEO DE EQUIPO,solucionado,2026-04-06 10:15:00,2026-04-06 11:45:00,4,0,
TC101991,soporte_remoto,caja,internet_tv,FALLAS CON LA TV,,solucionado,2026-04-06 10:20:00,2026-04-06 16:55:00,30,2,
C103642,cambio_plan,call_center,,,,solucionado,2026-04-06 10:25:00,2026-05-02 09:10:00,17,3,
DQ101993,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 10:40:00,2026-04-07 09:55:00,10,2,
TC101994,soporte_remoto,call_center,internet_tv,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 10:45:00,2026-04-09 14:40:00,5,0,
DQ101370,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 11:00:00,2026-04-07 11:05:00,12,2,
TCF103641,cambio_plan,caja,,,,solucionado,2026-04-06 11:25:00,2026-04-09 18:05:00,4,3,
TC101898,soporte_remoto,call_center,internet,ERROR EN INGRESO A PÁGINAS,,cerrado_sin_contacto,2026-04-06 11:40:00,2026-04-16 08:55:00,16,0,
SR101995,soporte_remoto,call_center,internet,LENTITUD E INTERMITENCIA,,solucionado,2026-04-06 11:45:00,2026-04-08 13:30:00,1,1,
C101996,soporte_remoto,whatsapp,internet,LENTITUD E INTERMITENCIA,,cerrado_sin_contacto,2026-04-06 12:00:00,2026-04-08 16:05:00,17,1,
